market,MKT_CUSTOMER_ID_C,SSA_TRADE_N,billing_country,FINIS,MLI,MDSMT_MNTHYR_Y,LOC_BDN,gross_revenue,billed_revenue,gross_pieces
BEL,37000,Maasland Motor de Schaetzen NV,BEL, 2549544,0074,202511,4.179853005,4.682529684,4.974098041,2.0
BEL,37000,Maasland Motor de Schaetzen NV,BEL, 2584854,0487,202511,12.839602248,14.383716029,15.258421098,6.0
BEL,37000,Maasland Motor de Schaetzen NV,BEL, 2471833,0507,202511,114.059662776,127.776684041,127.776684041,1.0
BEL,37000,Maasland Motor de Schaetzen NV,BEL, 2552474,0059,202511,85.750108085,96.062571119,101.831943647,1.0
BEL,37000,Maasland Motor de Schaetzen NV,BEL, 2612832,0068,202511,42.080415045,47.14108184,47.14108184,1.0
BEL,37000,Maasland Motor de Schaetzen NV,BEL, 2594028,0455,202511,3.489840035,3.909534507,3.909534507,1.0
BEL,37000,Maasland Motor de Schaetzen NV,BEL, 2812253,0193,202512,943.279581514,1056.720089873,1056.720089873,4.0
BEL,37000,Maasland Motor de Schaetzen NV,BEL, 5256078,0285,202512,390.18027755,437.104063354,437.104063354,21.0
BEL,37000,Maasland Motor de Schaetzen NV,BEL, 5237591,0022,202512,3.250183736,3.64105671,3.864808798,5.0
BEL,35000,AUTOPOLIS BERTRANGE,BEL, 4387370,0049,202512,23.570100731,26.40468367,27.86052518,1.0
BEL,37000,Maasland Motor de Schaetzen NV,BEL, 2836266,0455,202512,79.919588431,89.530862667,89.530862667,1.0
BEL,35000,AUTOPOLIS BERTRANGE,BEL, 2815467,0459,202512,91.819635986,102.862031463,108.542041185,1.0
BEL,35000,AUTOPOLIS BERTRANGE,BEL, 2815056,0611,202512,423.049587134,473.926295553,471.798229154,1.0
BEL,35000,AUTOPOLIS BERTRANGE,BEL, 4858452,0021,202512,14.620206649,16.378459141,17.286059603,1.0
BEL,35000,AUTOPOLIS BERTRANGE,BEL, 4688245,0486,202512,12.049630366,13.498740705,14.227145772,5.0
BEL,37000,Maasland Motor de Schaetzen NV,BEL, 2037668,0141,202510,0.0,0.0,0.0,0.0
BEL,37000,Maasland Motor de Schaetzen NV,BEL, 2207424,0187,202510,443.699919104,497.06007376,497.06007376,30.0
BEL,37000,Maasland Motor de Schaetzen NV,BEL, 2197279,0143,202510,161.10018308,180.47438243,180.47438243,6.0
BEL,37000,Maasland Motor de Schaetzen NV,BEL, 2066235,0132,202510,183.999659386,206.127791168,206.127791168,10.0
BEL,35000,AUTOPOLIS BERTRANGE,BEL, 2722571,0512,202504,78.609853036,88.063616126,92.936480596,1.0
BEL,35000,AUTOPOLIS BERTRANGE,BEL, 2613323,0068,202504,49.759682041,55.743871392,58.825393845,1.0
BEL,35000,AUTOPOLIS BERTRANGE,BEL, 2683541,0512,202504,38.219798503,42.81618059,45.180130778,1.0
BEL,35000,AUTOPOLIS BERTRANGE,BEL, 2641060,0193,202504,116.559755985,130.577443034,129.995515743,1.0
BEL,35000,AUTOPOLIS BERTRANGE,BEL, 2234478,0026,202512,30.419782975,34.078121089,35.960157053,2.0
BEL,37000,Maasland Motor de Schaetzen NV,BEL, 2422058,0022,202512,3.679910077,4.122462718,4.122462718,4.0
BEL,35000,AUTOPOLIS BERTRANGE,BEL, 2212024,0019,202512,127.709999568,143.068635075,150.966793205,1.0
BEL,35000,AUTOPOLIS BERTRANGE,BEL, 2226390,0482,202512,299.220094246,335.204843908,353.711369448,1.0
BEL,37000,Maasland Motor de Schaetzen NV,BEL, 2224766,0880,202512,64.849768709,72.648719172,77.006557464,1.0
BEL,37000,Maasland Motor de Schaetzen NV,BEL, 2207979,0149,202512,50.610003891,56.696454485,60.102135622,1.0
BEL,35000,AUTOPOLIS BERTRANGE,BEL, 2219745,0187,202512,69.499805456,77.857977748,82.115079169,10.0
BEL,35000,AUTOPOLIS BERTRANGE,BEL, 2419000,0022,202510,97.499893558,109.225407076,115.274353409,15.0
BEL,35000,AUTOPOLIS BERTRANGE,BEL, 2478663,0512,202510,533.939626176,598.152171194,598.68924055,22.0
BEL,35000,AUTOPOLIS BERTRANGE,BEL, 2509649,0457,202510,293.740367012,329.066114747,347.236802299,2.0
BEL,35000,AUTOPOLIS BERTRANGE,BEL, 2434886,0123,202510,50.500276749,56.573531355,59.65381013,25.0
BEL,35000,AUTOPOLIS BERTRANGE,BEL, 2498282,0457,202510,81.439945502,91.234060623,96.275644187,1.0
BEL,37000,Maasland Motor de Schaetzen NV,BEL, 2485483,0052,202510,880.149870141,985.998285182,985.998285182,1.0
BEL,35000,AUTOPOLIS BERTRANGE,BEL, 2184580,0132,202505,85.199806568,95.446089311,100.734422405,4.0
BEL,35000,AUTOPOLIS BERTRANGE,BEL, 2210514,0132,202505,121.200158262,135.775908374,138.20682774,8.0
BEL,35000,AUTOPOLIS BERTRANGE,BEL, 2207993,0102,202505,423.999648305,474.990612421,484.177478275,50.0
BEL,35000,AUTOPOLIS BERTRANGE,BEL, 2180782,0184,202505,28.750164857,32.207711651,32.061935287,1.0
BEL,35000,AUTOPOLIS BERTRANGE,BEL, 2107765,0039,202505,51.839803051,58.07415147,57.817072882,1.0
BEL,35000,AUTOPOLIS BERTRANGE,BEL, 1712024,0069,202504,225.780571217,252.933351029,266.913066969,3.0
BEL,35000,AUTOPOLIS BERTRANGE,BEL, 1785929,0457,202504,51.139661706,57.289809907,60.460381732,1.0
BEL,28662,GARAGE DE LA VIERRE,BEL, 0027416,0870,202512,63.999827072,71.696562017,71.696562017,0.0
BEL,18252,GARAGE FERDINAND GEUDENS,BEL, 0027401,0855,202512,243.999827072,273.34368754,273.34368754,0.0
BEL,28063,GARAGE MA CAMPAGNE BVBA,BEL, 0027401,0855,202512,243.999827072,273.34368754,273.34368754,0.0
BEL,14485,GAR. B. VAN HOYE N.V.,BEL, 0027416,0870,202512,63.999827072,71.696562017,71.696562017,0.0
BEL,45451,GARAGE COULEMBIER BVBA,BEL, 0027401,0855,202512,243.999827072,273.34368754,273.34368754,0.0
BEL,28061,LATEUR BV,BEL, 0027416,0870,202512,63.999827072,71.696562017,71.696562017,0.0
BEL,42059,BVBA GARAGE LIJNEN K&J,BEL, 0027401,0855,202512,243.999827072,273.34368754,273.34368754,0.0
BEL,35000,AUTOPOLIS BERTRANGE,BEL, 1704081,0083,202512,8.559941204,9.589375214,10.116306539,1.0
BEL,45451,GARAGE COULEMBIER BVBA,BEL, 0027210,0539,202512,84.240197138,94.371075591,94.371075591,0.0
BEL,45751,ETS. DERYCKE SPRL,BEL, 0027416,0870,202512,58.000086464,64.975281753,64.975281753,0.0
BEL,37000,Maasland Motor de Schaetzen NV,BEL, 1559259,0119,202512,87.799922182,98.358899607,98.358899607,1.0
BEL,42355,GARAGE DELHOUX PAUL BVBA,BEL, 0027210,0539,202512,132.919458735,148.904593222,148.904593222,0.0
BEL,24763,BVBA GARAGE SEDEYN & ZOON,BEL, 0027416,0870,202512,63.999827072,71.696562017,71.696562017,0.0
BEL,33452,GARAGE ANTONACCHIO S.A.,BEL, 0027416,0870,202512,63.999827072,71.696562017,71.696562017,0.0
BEL,28668,IVES COPPIN,BEL, 0027416,0870,202512,63.999827072,71.696562017,71.696562017,0.0
BEL,18254,ORIS-WUYTS BV,BEL, 0027401,0855,202512,243.999827072,273.34368754,273.34368754,0.0
BEL,46172,GARAGE TIEGER,BEL, 0027416,0870,202512,63.999827072,71.696562017,71.696562017,0.0
BEL,16053,JOHAN BVBA,BEL, 0027401,0855,202512,243.999827072,273.34368754,273.34368754,0.0
BEL,18261,BECKERS MOTORS & PARTNERS BV,BEL, 0027401,0855,202512,243.999827072,273.34368754,273.34368754,0.0
BEL,27400,ETS SPIRLET SA,BEL, 0027206,0530,202512,717.399161299,803.674881827,803.674881827,0.0
BEL,28652,AUTOSELECT SPRL,BEL, 0027416,0870,202512,63.999827072,71.696562017,71.696562017,0.0
BEL,46170,SPRL DELHEZ ET FILS,BEL, 0027401,0855,202512,243.999827072,273.34368754,273.34368754,0.0
BEL,45450,GARAGE TONNIAU SPRL,BEL, 0027401,0855,202512,243.999827072,273.34368754,273.34368754,0.0
BEL,18258,VAN OVERSTEYNS NV,BEL, 0027416,0870,202512,63.999827072,71.696562017,71.696562017,0.0
BEL,18257,VANDERBORGHT BV,BEL, 0027416,0870,202512,63.999827072,71.696562017,71.696562017,0.0
BEL,46172,GARAGE TIEGER,BEL, 0027401,0855,202512,243.999827072,273.34368754,273.34368754,0.0
BEL,37000,Maasland Motor de Schaetzen NV,BEL, 1719487,0026,202512,7.409969305,8.301105615,8.301105615,1.0
BEL,28672,GAR. LUC BLOM,BEL, 0027416,0870,202512,63.999827072,71.696562017,71.696562017,0.0
BEL,18257,VANDERBORGHT BV,BEL, 0027401,0855,202512,243.999827072,273.34368754,273.34368754,0.0
BEL,18254,ORIS-WUYTS BV,BEL, 0027416,0870,202512,63.999827072,71.696562017,71.696562017,0.0
BEL,18269,VANDERBORGHT BV,BEL, 0027416,0870,202512,63.999827072,71.696562017,71.696562017,0.0
BEL,28060,GARAGE BOGAERT BART,BEL, 0027401,0855,202512,243.999827072,273.34368754,273.34368754,0.0
BEL,37000,Maasland Motor de Schaetzen NV,BEL, 1359941,0102,202512,109.100341533,122.22094591,122.22094591,10.0
BEL,37000,Maasland Motor de Schaetzen NV,BEL, 1223635,0003,202512,9.070079115,10.160863232,10.765284457,1.0
BEL,35000,AUTOPOLIS BERTRANGE,BEL, 1801719,0049,202506,42.220066152,47.297527645,49.918964979,2.0
BEL,35000,AUTOPOLIS BERTRANGE,BEL, 1683383,0002,202506,118.559647189,132.817844726,140.14462868,2.0
BEL,35000,AUTOPOLIS BERTRANGE,BEL, 1791368,0056,202506,21.260418964,23.817235389,25.138329138,1.0
BEL,35000,AUTOPOLIS BERTRANGE,BEL, 2351475,0489,202506,77.24983462,86.540039406,91.323446165,1.0
BEL,35000,AUTOPOLIS BERTRANGE,BEL, 2250301,0113,202506,37.079603087,41.538863198,43.824345502,1.0
BEL,35000,AUTOPOLIS BERTRANGE,BEL, 2546974,0526,202504,187.439689435,209.981525465,221.587972097,1.0
BEL,37000,Maasland Motor de Schaetzen NV,BEL, 2672673,0010,202512,197.509835286,221.262725267,234.537713884,1.0
BEL,35000,AUTOPOLIS BERTRANGE,BEL, 2607910,0059,202512,78.090009079,87.481254793,92.320499093,1.0
BEL,35000,AUTOPOLIS BERTRANGE,BEL, 2768419,0087,202512,36.390125805,40.766468145,43.018518384,1.0
BEL,35000,AUTOPOLIS BERTRANGE,BEL, 2653320,0540,202512,240.470364446,269.389765356,284.26685767,1.0
BEL,37000,Maasland Motor de Schaetzen NV,BEL, 2600770,0068,202512,423.399766547,474.318588175,474.318588175,5.0
BEL,16653,GARAGE DEN BAES BVBA,BEL, 0027125,0176,202504,6219.860430724,6967.872094535,6967.872094535,0.0
BEL,35000,AUTOPOLIS BERTRANGE,BEL, 1946189,0470,202504,10.819853961,12.121069165,12.793081286,2.0
BEL,35000,AUTOPOLIS BERTRANGE,BEL, 1919332,0204,202504,151.159996303,169.338770826,178.70448675,2.0
BEL,35000,AUTOPOLIS BERTRANGE,BEL, 0027416,0870,202505,186.999604343,209.488514777,209.488514777,0.0
BEL,28300,GARAGE MA CAMPAGNE BVBA,BEL, 0027204,0763,202505,145.149690069,162.605654165,162.605654165,0.0
BEL,35000,AUTOPOLIS BERTRANGE,BEL, 1386614,0022,202505,29.879984174,33.473405081,33.339448422,4.0
BEL,46850,GARAGE TRADING BVBA,BEL, 0027416,0870,202505,63.999648305,71.696361694,71.696361694,0.0
BEL,28053,VANDERGUCHT & ZOON,BEL, 0027416,0870,202505,63.999648305,71.696361694,71.696361694,0.0
BEL,18256,GARAGE DE GROOF BV,BEL, 0027416,0870,202505,63.999648305,71.696361694,71.696361694,0.0
BEL,42058,GARAGE CLAESKENS N.V.,BEL, 0027416,0870,202505,63.999648305,71.696361694,71.696361694,0.0
BEL,18251,GARAGE M. VAN HASSELT BV,BEL, 0027416,0870,202505,63.999648305,71.696361694,71.696361694,0.0
BEL,28655,GARAGE COLLET CHRISTOPHE,BEL, 0027416,0870,202505,63.999648305,71.696361694,71.696361694,0.0
BEL,28668,IVES COPPIN,BEL, 0027416,0870,202505,63.999648305,71.696361694,71.696361694,0.0
BEL,28669,JEAN-LUC DELHAYE,BEL, 0027416,0870,202505,63.999648305,71.696361694,71.696361694,0.0
BEL,18259,RENE BERGHEN NV,BEL, 0027416,0870,202505,63.999648305,71.696361694,71.696361694,0.0
BEL,46852,ATOMIUM MOTORS,BEL, 0027416,0870,202505,63.999648305,71.696361694,71.696361694,0.0
BEL,33554,VEYS - VANCLOOSTER BV,BEL, 0027416,0870,202505,63.999648305,71.696361694,71.696361694,0.0
BEL,33452,GARAGE ANTONACCHIO S.A.,BEL, 0027416,0870,202505,63.999648305,71.696361694,71.696361694,0.0
BEL,28051,GARAGE VANDEPUTTE BVBA,BEL, 0027416,0870,202505,63.999648305,71.696361694,71.696361694,0.0
BEL,22652,GARAGE SCHMIT & FILS s. .r.l.,BEL, 0027416,0870,202505,63.999648305,71.696361694,71.696361694,0.0
BEL,43052,BVBA GARAGE BOES,BEL, 0027401,0855,202505,243.999648305,273.343487058,273.343487058,0.0
BEL,18856,GARAGE GHIJSELS BVBA,BEL, 0027401,0855,202505,243.999648305,273.343487058,273.343487058,0.0
BEL,14466,GROUP MAES,BEL, 0027401,0855,202505,243.999648305,273.343487058,273.343487058,0.0
BEL,28665,SPAJ CARE ALAIN ET CARE PASCALE,BEL, 0027401,0855,202505,243.999648305,273.343487058,273.343487058,0.0
BEL,14470,GARAGE VERCAUTEREN RONNY,BEL, 0027401,0855,202505,243.999648305,273.343487058,273.343487058,0.0
BEL,46851,THOMAS AUTO NV,BEL, 0027401,0855,202505,243.999648305,273.343487058,273.343487058,0.0
BEL,28061,LATEUR BV,BEL, 0027401,0855,202505,243.999648305,273.343487058,273.343487058,0.0
BEL,22652,GARAGE SCHMIT & FILS s. .r.l.,BEL, 0027401,0855,202505,243.999648305,273.343487058,273.343487058,0.0
BEL,46166,GARAGE FELTES GMBH,BEL, 0027401,0855,202505,243.999648305,273.343487058,273.343487058,0.0
BEL,27400,ETS SPIRLET SA,BEL, 0027204,0763,202505,251.010682727,281.197681152,281.197681152,0.0
BEL,35000,AUTOPOLIS BERTRANGE,BEL, 1916938,0201,202511,7.559878945,8.469043655,8.917535845,4.0
BEL,37000,Maasland Motor de Schaetzen NV,BEL, 1829397,0465,202511,11.480328578,12.860973649,13.644624148,2.0
BEL,37000,Maasland Motor de Schaetzen NV,BEL, 1816352,0084,202511,67.200172936,75.281787231,75.281787231,10.0
BEL,37000,Maasland Motor de Schaetzen NV,BEL, 1803059,0132,202511,223.700821444,250.603486683,250.603486683,10.0
BEL,37000,Maasland Motor de Schaetzen NV,BEL, 1916940,0201,202511,7.200172936,8.066078751,8.066078751,10.0
BEL,35000,AUTOPOLIS BERTRANGE,BEL, 2037230,0505,202511,20.440121055,22.898286969,24.152708967,4.0
BEL,37000,Maasland Motor de Schaetzen NV,BEL, 2037668,0141,202511,88.959792477,99.65825796,99.65825796,4.0
BEL,37000,Maasland Motor de Schaetzen NV,BEL, 2116568,0447,202511,57.399913532,64.302930913,68.156282813,1.0
BEL,37000,Maasland Motor de Schaetzen NV,BEL, 2036149,0431,202511,132.140077821,148.031482489,156.915115037,1.0
BEL,37000,Maasland Motor de Schaetzen NV,BEL, 2085657,0011,202511,22.389969736,25.082627978,26.584059714,1.0
BEL,37000,Maasland Motor de Schaetzen NV,BEL, 2049534,0477,202511,97.969736273,109.751753887,109.751753887,1.0
BEL,37000,Maasland Motor de Schaetzen NV,BEL, 2109992,0473,202511,185.870298314,208.223396443,220.714339819,1.0
BEL,37000,Maasland Motor de Schaetzen NV,BEL, 2075939,0024,202511,435.139645482,487.470325982,516.721122191,1.0
BEL,35000,AUTOPOLIS BERTRANGE,BEL, 2627121,0022,202502,5.279691641,5.914636903,6.228774399,4.0
BEL,16600,UNICARS BRUGGE BVBA,BEL, 2623768,0464,202502,61.020476993,68.358909883,68.05556749,1.0
BEL,35000,AUTOPOLIS BERTRANGE,BEL, 2704652,0566,202502,452.109853047,506.481401398,534.454751657,1.0
BEL,35000,AUTOPOLIS BERTRANGE,BEL, 2621215,0102,202502,10.560346904,11.830353316,12.480218514,1.0
BEL,35000,AUTOPOLIS BERTRANGE,BEL, 2663507,0087,202511,64.409857328,72.155903224,76.133244325,1.0
BEL,35000,AUTOPOLIS BERTRANGE,BEL, 2693680,0568,202511,41.64029399,46.648031032,46.434924592,1.0
BEL,35000,AUTOPOLIS BERTRANGE,BEL, 2714346,0143,202511,93.949848681,105.248427345,111.07398248,5.0
BEL,35000,AUTOPOLIS BERTRANGE,BEL, 2660612,0223,202511,67.399913532,75.505548993,79.650469249,5.0
BEL,37000,Maasland Motor de Schaetzen NV,BEL, 2714346,0143,202511,244.269779507,273.646104831,273.646104831,13.0
BEL,37000,Maasland Motor de Schaetzen NV,BEL, 2682617,0195,202511,150.070038911,168.117733117,178.199605056,1.0
BEL,37000,Maasland Motor de Schaetzen NV,BEL, 2693612,0121,202511,41.500216169,46.491107199,49.279895565,1.0
BEL,37000,Maasland Motor de Schaetzen NV,BEL, 2712804,0400,202511,158.440121055,177.494416473,177.494416473,1.0
BEL,37000,Maasland Motor de Schaetzen NV,BEL, 2688365,0121,202511,15.390402075,17.241279655,17.241279655,1.0
BEL,37000,Maasland Motor de Schaetzen NV,BEL, 2732379,0430,202511,74.740164289,83.728551577,88.747208237,1.0
BEL,37000,Maasland Motor de Schaetzen NV,BEL, 2695502,0559,202511,221.840034587,248.518918234,263.429588369,1.0
BEL,35000,AUTOPOLIS BERTRANGE,BEL, 5194293,0022,202506,13.200441014,14.787949918,15.615980256,2.0
BEL,35000,AUTOPOLIS BERTRANGE,BEL, 2759228,0016,202506,44.520396913,49.874500343,52.630319688,1.0
BEL,35000,AUTOPOLIS BERTRANGE,BEL, 2781156,0570,202506,154.220066152,172.766850152,182.300068167,1.0
BEL,35000,AUTOPOLIS BERTRANGE,BEL, 2840614,0880,202506,35.900330761,40.217769449,39.993470062,10.0
BEL,35000,AUTOPOLIS BERTRANGE,BEL, 5097688,0076,202506,213.350385888,239.008289052,252.227131362,5.0
BEL,28674,Di Valerio SA,BEL, 0027416,0870,202511,64.0,71.696755712,71.696755712,0.0
BEL,18859,GARAGE DEWOLF SPRL,BEL, 0027416,0870,202511,64.0,71.696755712,71.696755712,0.0
BEL,10556,GARAGE BOEYKENS BVBA,BEL, 0027416,0870,202511,64.0,71.696755712,71.696755712,0.0
BEL,32653,GARAGE K. DOUMEN,BEL, 0027416,0870,202511,64.0,71.696755712,71.696755712,0.0
BEL,46850,GARAGE TRADING BVBA,BEL, 0027416,0870,202511,64.0,71.696755712,71.696755712,0.0
BEL,45450,GARAGE TONNIAU SPRL,BEL, 0027416,0870,202511,64.0,71.696755712,71.696755712,0.0
BEL,33555,GARAGE DEN BAES BV,BEL, 0027416,0870,202511,64.0,71.696755712,71.696755712,0.0
BEL,18254,ORIS-WUYTS BV,BEL, 0027416,0870,202511,64.0,71.696755712,71.696755712,0.0
BEL,46167,ADLER MOBIL GmbH,BEL, 0027416,0870,202511,128.0,143.393511424,143.393511424,0.0
BEL,14350,GARAGE CLAES BVBA,BEL, 0027401,0855,202511,244.0,273.343881153,273.343881153,0.0
BEL,28061,LATEUR BV,BEL, 0027401,0855,202511,244.0,273.343881153,273.343881153,0.0
BEL,22652,GARAGE SCHMIT & FILS s. .r.l.,BEL, 0027401,0855,202511,244.0,273.343881153,273.343881153,0.0
BEL,10552,ETN DE RUYSSCHER NV,BEL, 0027401,0855,202511,244.0,273.343881153,273.343881153,0.0
BEL,28060,GARAGE BOGAERT BART,BEL, 0027401,0855,202511,244.0,273.343881153,273.343881153,0.0
BEL,42355,GARAGE DELHOUX PAUL BVBA,BEL, 0027401,0855,202511,244.0,273.343881153,273.343881153,0.0
BEL,10556,GARAGE BOEYKENS BVBA,BEL, 0027401,0855,202511,244.0,273.343881153,273.343881153,0.0
BEL,18251,GARAGE M. VAN HASSELT BV,BEL, 0027401,0855,202511,244.0,273.343881153,273.343881153,0.0
BEL,46172,GARAGE TIEGER,BEL, 0027401,0855,202511,244.0,273.343881153,273.343881153,0.0
BEL,37000,Maasland Motor de Schaetzen NV,BEL, 0027416,0870,202511,187.000432339,209.489442429,209.489442429,0.0
BEL,37000,Maasland Motor de Schaetzen NV,BEL, 1256721,0596,202511,30.400345871,34.05634643,34.05634643,1.0
BEL,37000,Maasland Motor de Schaetzen NV,BEL, 1381965,0022,202511,2.560311284,2.868218948,3.047422091,4.0
BEL,35000,AUTOPOLIS BERTRANGE,BEL, 1226258,0084,202511,7.110246433,7.965337525,8.412861048,1.0
BEL,35000,AUTOPOLIS BERTRANGE,BEL, 1038216,0488,202511,26.600086468,29.799060959,31.479695838,10.0
BEL,35000,AUTOPOLIS BERTRANGE,BEL, 2037230,0505,202504,20.439966725,22.898114089,24.153088959,4.0
BEL,35000,AUTOPOLIS BERTRANGE,BEL, 2110512,0449,202504,4.009612718,4.491815995,4.738254955,1.0
BEL,35000,AUTOPOLIS BERTRANGE,BEL, 2206399,0223,202504,16.959977817,18.999615421,20.052676017,1.0
BEL,28300,GARAGE MA CAMPAGNE BVBA,BEL, 2175651,0435,202502,-4.470248133,-5.007848256,-4.98517854,-1.0
BEL,35000,AUTOPOLIS BERTRANGE,BEL, 2264297,0570,202502,88.420139725,99.053705594,104.531140828,1.0
BEL,35000,AUTOPOLIS BERTRANGE,BEL, 1861311,0082,202502,5.100457721,5.713847988,6.04957569,2.0
BEL,35000,AUTOPOLIS BERTRANGE,BEL, 1841827,0006,202502,10.910142134,12.222215553,12.894750467,1.0
BEL,35000,AUTOPOLIS BERTRANGE,BEL, 2783213,0503,202502,121.200674536,135.776486789,143.281242356,2.0
BEL,35000,AUTOPOLIS BERTRANGE,BEL, 5184056,0192,202502,44.009636232,49.302314656,52.024839618,1.0
BEL,35000,AUTOPOLIS BERTRANGE,BEL, 2729588,0481,202502,27.250301132,30.527471615,32.219064247,1.0
BEL,35000,AUTOPOLIS BERTRANGE,BEL, 2712172,0451,202502,142.620091544,159.771841613,159.055046778,1.0
BEL,35000,AUTOPOLIS BERTRANGE,BEL, 2485864,0622,202502,1575.30040954,1764.748884963,1862.211392383,2.0
BEL,45451,GARAGE COULEMBIER BVBA,BEL, 0027416,0870,202502,64.0,71.696755713,71.696755713,0.0
BEL,41154,ST. NICOLAS MOTOR SPRL,BEL, 0027416,0870,202502,64.0,71.696755713,71.696755713,0.0
BEL,28658,SA LA FLECHE,BEL, 0027416,0870,202502,64.0,71.696755713,71.696755713,0.0
BEL,22652,GARAGE SCHMIT & FILS s. .r.l.,BEL, 0027416,0870,202502,64.0,71.696755713,71.696755713,0.0
BEL,28668,IVES COPPIN,BEL, 0027416,0870,202502,64.0,71.696755713,71.696755713,0.0
BEL,28664,ETS SAVARINO SA,BEL, 0027416,0870,202502,64.0,71.696755713,71.696755713,0.0
BEL,32653,GARAGE K. DOUMEN,BEL, 0027416,0870,202502,64.0,71.696755713,71.696755713,0.0
BEL,22659,GARAGE SCHILTZ FRERES S.A.,BEL, 0027416,0870,202502,64.0,71.696755713,71.696755713,0.0
BEL,42054,GARAGE BOSMANS BVBA,BEL, 0027416,0870,202502,64.0,71.696755713,71.696755713,0.0
BEL,28669,JEAN-LUC DELHAYE,BEL, 0027416,0870,202502,64.0,71.696755713,71.696755713,0.0
BEL,32653,GARAGE K. DOUMEN,BEL, 0027401,0855,202502,244.0,273.343881156,273.343881156,0.0
BEL,41154,ST. NICOLAS MOTOR SPRL,BEL, 0027401,0855,202502,244.0,273.343881156,273.343881156,0.0
BEL,18254,ORIS-WUYTS BV,BEL, 0027401,0855,202502,244.0,273.343881156,273.343881156,0.0
BEL,14470,GARAGE VERCAUTEREN RONNY,BEL, 0027401,0855,202502,244.0,273.343881156,273.343881156,0.0
BEL,46851,THOMAS AUTO NV,BEL, 0027401,0855,202502,244.0,273.343881156,273.343881156,0.0
BEL,28056,GAR.JORIS DEGRYSE C.V.,BEL, 0027401,0855,202502,244.0,273.343881156,273.343881156,0.0
BEL,28063,GARAGE MA CAMPAGNE BVBA,BEL, 0027401,0855,202502,244.0,273.343881156,273.343881156,0.0
BEL,18856,GARAGE GHIJSELS BVBA,BEL, 0027401,0855,202502,244.0,273.343881156,273.343881156,0.0
BEL,28670,GARAGE DEBATY SA,BEL, 0027401,0855,202502,244.0,273.343881156,273.343881156,0.0
BEL,35000,AUTOPOLIS BERTRANGE,BEL, 1038216,0488,202502,26.300168634,29.463074465,31.142792483,10.0
BEL,35000,AUTOPOLIS BERTRANGE,BEL, 1420513,0074,202507,122.639658849,137.388525912,144.972865554,1.0
BEL,35000,AUTOPOLIS BERTRANGE,BEL, 1667673,0465,202507,45.329637527,50.781061676,53.582432781,1.0
BEL,35000,AUTOPOLIS BERTRANGE,BEL, 5363392,0455,202507,192.050319829,215.146638454,214.182592258,1.0
BEL,35000,AUTOPOLIS BERTRANGE,BEL, 2791051,0192,202507,40.370149254,45.225136378,47.72363073,1.0
BEL,35000,AUTOPOLIS BERTRANGE,BEL, 2261879,0444,202507,57.6,64.527080121,68.111917906,20.0
BEL,35000,AUTOPOLIS BERTRANGE,BEL, 2207993,0102,202507,86.49978678,96.902407501,96.454302778,10.0
BEL,35000,AUTOPOLIS BERTRANGE,BEL, 2730161,0540,202507,409.90021322,459.195553821,484.557898968,2.0
BEL,35000,AUTOPOLIS BERTRANGE,BEL, 2700645,0022,202507,2.920255864,3.271451113,3.450119733,4.0
BEL,35000,AUTOPOLIS BERTRANGE,BEL, 2651560,0611,202507,2494.330063966,2794.302706357,2781.732843379,1.0
BEL,35000,AUTOPOLIS BERTRANGE,BEL, 2610835,0623,202507,84.239658849,94.370472498,99.58052592,1.0
BEL,35000,AUTOPOLIS BERTRANGE,BEL, 2651040,0606,202507,23.089978678,25.866821253,27.300947456,1.0
BEL,35000,AUTOPOLIS BERTRANGE,BEL, 1731716,0074,202507,224.55010661,251.554908341,265.446154756,1.0
BEL,35000,AUTOPOLIS BERTRANGE,BEL, 1774527,0074,202507,31.69978678,35.512060441,37.472638035,1.0
BEL,18269,VANDERBORGHT BV,BEL, 0027401,0855,202507,244.0,273.343881069,273.343881069,0.0
BEL,42058,GARAGE CLAESKENS N.V.,BEL, 0027401,0855,202507,244.0,273.343881069,273.343881069,0.0
BEL,42357,E. VANSPRINGEL & ZOON BVBA,BEL, 0027416,0870,202507,64.0,71.69675569,71.69675569,0.0
BEL,28662,GARAGE DE LA VIERRE,BEL, 0027401,0855,202507,244.0,273.343881069,273.343881069,0.0
BEL,14475,GAR. D'HOLLANDER,BEL, 0027416,0870,202507,64.0,71.69675569,71.69675569,0.0
BEL,45751,ETS. DERYCKE SPRL,BEL, 0027416,0870,202507,58.0,64.975184844,64.975184844,0.0
BEL,46167,ADLER MOBIL GmbH,BEL, 0027401,0855,202507,244.0,273.343881069,273.343881069,0.0
BEL,25457,BVBA GARAGE VERMEIRE,BEL, 0027401,0855,202507,244.0,273.343881069,273.343881069,0.0
BEL,28670,GARAGE DEBATY SA,BEL, 0027416,0870,202507,64.0,71.69675569,71.69675569,0.0
BEL,18256,GARAGE DE GROOF BV,BEL, 0027416,0870,202507,64.0,71.69675569,71.69675569,0.0
BEL,18856,GARAGE GHIJSELS BVBA,BEL, 0027401,0855,202507,244.0,273.343881069,273.343881069,0.0
BEL,28654,GARAGE DARAND,BEL, 0027416,0870,202507,64.0,71.69675569,71.69675569,0.0
BEL,33552,GARAGE MARC VANSTEENLAND BV,BEL, 0027416,0870,202507,58.0,64.975184844,64.975184844,0.0
