markt,haendlernummer,markt_haendlernummer,poolinggruppe_sellout,region_teile,thg,haendlername,tn_teilebonus_status,tn_teilebonus_101_freie_werkstatt,tn_teilebonus_104_service_u_karosserie_kettengebunden,reporting_inkludiert_teile
DEU,1W54D,DEU1W54D,,Nord,,A,False,False,False,False
DEU,1W5Z0,DEU1W5Z0,,02,,B,False,False,False,False
DEU,1W6B0,DEU1W6B0,,Digital,,C,False,False,False,True
DEU,1W6E0,DEU1W6E0,,Nord,,A,False,False,False,True
DEU,1W781,DEU1W781,,M0,,B,False,False,False,False
DEU,1W787,DEU1W787,PG69,EFA,MTH1,C,True,True,True,True
DEU,1W788,DEU1W788,PG69,EFA,MTH1,A,True,True,True,True
DEU,1W78A,DEU1W78A,,M0,,B,False,False,False,False
DEU,1W78B,DEU1W78B,,M0,,C,False,False,False,False
DEU,1W78C,DEU1W78C,,M0,,A,False,False,False,False
DEU,1W78D,DEU1W78D,,M0,,B,False,False,False,False
DEU,1W78E,DEU1W78E,,M0,,C,False,False,False,False
DEU,1W78F,DEU1W78F,,M0,,A,False,False,False,False
DEU,1W78G,DEU1W78G,,M0,,B,False,False,False,False
DEU,1W78H,DEU1W78H,,Süd,MTH1,C,False,False,False,False
DEU,1W7A0,DEU1W7A0,,M0,,A,False,False,False,False
DEU,1W7A1,DEU1W7A1,,M0,,B,False,False,False,False
DEU,1W7B0,DEU1W7B0,,Süd,,C,False,False,False,False
DEU,1W7C0,DEU1W7C0,,Nord,,A,False,False,False,True
DEU,1W7CA,DEU1W7CA,,M0,,B,False,False,False,False
DEU,1W7D0,DEU1W7D0,,Digital,,C,False,False,False,True
DEU,1W800,DEU1W800,,K0,,A,False,False,False,False
DEU,1W801,DEU1W801,,K0,,B,False,False,False,False
DEU,1WA90,DEU1WA90,,Digital,,C,False,False,False,False
DEU,1WD10,DEU1WD10,,Nord/Ost,,A,False,False,False,False
DEU,1WEJ0,DEU1WEJ0,,S0,,B,False,False,False,False
DEU,1WEJ1,DEU1WEJ1,,S0,,C,False,False,False,False
DEU,1WF10,DEU1WF10,,Nord,,A,False,False,False,True
DEU,1WF1A,DEU1WF1A,,Nord/Ost,,B,False,False,False,False
DEU,1WF1B,DEU1WF1B,,Nord/Ost,,C,False,False,False,False
DEU,1WG10,DEU1WG10,,Nord,,A,False,False,False,True
DEU,1WGJ0,DEU1WGJ0,,Nord,,B,False,False,False,True
DEU,1WLJ0,DEU1WLJ0,,S0,,C,False,False,False,False
DEU,1WS10,DEU1WS10,,S0,,A,False,False,False,False
DEU,1WS20,DEU1WS20,,Digital,,B,False,False,False,False
DEU,1WU90,DEU1WU90,,Nord,,C,False,False,False,True
DEU,1WW10,DEU1WW10,,Nord,,A,False,False,False,True
DEU,1WWJ0,DEU1WWJ0,,Nord,,B,False,False,False,True
DEU,1WZ10,DEU1WZ10,,Nord,HTH1,C,False,False,False,True
DEU,1X550,DEU1X550,,M0,,A,False,False,False,False
DEU,1X560,DEU1X560,,Süd,,B,False,False,False,False
DEU,1X5E0,DEU1X5E0,,Digital,,C,False,False,False,False
DEU,1X5H0,DEU1X5H0,,Süd,,A,False,False,False,False
DEU,1X5H1,DEU1X5H1,,Süd,,B,False,False,False,False
DEU,1X600,DEU1X600,,Süd,MTH1,C,False,False,False,True
DEU,1X60A,DEU1X60A,,Süd,,A,False,False,False,True
DEU,1X610,DEU1X610,,M0,,B,False,False,False,False
DEU,1X611,DEU1X611,,M0,,C,False,False,False,False
DEU,1X61B,DEU1X61B,,M0,,A,False,False,False,False
DEU,1X620,DEU1X620,,Nord,,B,False,False,False,True
DEU,1X640,DEU1X640,,Süd,MTH1,C,False,False,False,True
DEU,1X661,DEU1X661,,M0,,A,False,False,False,False
DEU,1X690,DEU1X690,,Nord,,B,False,False,False,True
DEU,1X69A,DEU1X69A,,Süd,,C,False,False,False,False
DEU,1X69B,DEU1X69B,,Nord,,A,False,False,False,False
DEU,1X6C0,DEU1X6C0,,Süd,,B,False,False,False,True
DEU,1X6F0,DEU1X6F0,,Nord,,C,False,False,False,True
DEU,1X6Y0,DEU1X6Y0,,02,,A,False,False,False,False
DEU,1X6Z0,DEU1X6Z0,,02,,B,False,False,False,False
DEU,1X730,DEU1X730,,M0,,C,False,False,False,False
DEU,1X790,DEU1X790,,Süd,MTH1,A,False,False,False,False
DEU,1X7A0,DEU1X7A0,,Nord,,B,False,False,False,True
DEU,1X7B0,DEU1X7B0,,Süd,,C,False,False,False,False
DEU,1X7D0,DEU1X7D0,,Nord,,A,False,False,False,True
DEU,1X7E0,DEU1X7E0,,Nord,,B,False,False,False,True
DEU,1X820,DEU1X820,,Digital,,C,False,False,False,False
DEU,1X82A,DEU1X82A,,Süd,,A,False,False,False,False
DEU,1X8B0,DEU1X8B0,,Digital,,B,False,False,False,False
DEU,1X8E0,DEU1X8E0,,Nord,,C,False,False,False,True
DEU,1X8EA,DEU1X8EA,,M0,,A,False,False,False,False
DEU,1X8H0,DEU1X8H0,,Nord,,B,False,False,False,True
DEU,1X8J0,DEU1X8J0,,Süd,,C,False,False,False,True
DEU,1X8JA,DEU1X8JA,,Süd,,A,False,False,False,True
DEU,1X8K0,DEU1X8K0,,Süd,,B,False,False,False,True
DEU,1X930,DEU1X930,,Nord,HTH1,C,False,False,False,True
DEU,1X93A,DEU1X93A,,Nord,HTH1,A,False,False,False,True
DEU,1X93C,DEU1X93C,,Nord,,B,False,False,False,True
DEU,1X93D,DEU1X93D,,Nord,,C,False,False,False,True
DEU,1X93E,DEU1X93E,,Digital,MTH1,A,False,False,False,False
DEU,1X93F,DEU1X93F,,Nord,,B,False,False,False,True
DEU,1X980,DEU1X980,1X980,Süd,MTH1,C,False,False,False,True
DEU,1X98A,DEU1X98A,,M0,,A,False,False,False,False
DEU,1X990,DEU1X990,,Süd,,B,False,False,False,False
DEU,1X9D0,DEU1X9D0,,Süd,,C,False,False,False,True
DEU,1X9E0,DEU1X9E0,,Nord,,A,False,False,False,True
DEU,1X9Y0,DEU1X9Y0,,Nord/Ost,,B,False,False,False,False
DEU,1X9Z0,DEU1X9Z0,,Nord/Ost,,C,False,False,False,False
DEU,1XCJ0,DEU1XCJ0,,Digital,,A,False,False,False,False
DEU,1XFJ0,DEU1XFJ0,,Digital,,B,False,False,False,True
DEU,1XHJ0,DEU1XHJ0,,Nord,,C,False,False,False,False
DEU,1XK90,DEU1XK90,,Nord,HTH1,A,False,False,False,True
DEU,1XK9B,DEU1XK9B,,EFA,MTH2,B,False,False,False,False
DEU,1XKJ0,DEU1XKJ0,,S0,,C,False,False,False,False
DEU,1XQ90,DEU1XQ90,,Nord,HTH1,A,False,False,False,True
DEU,1XQ91,DEU1XQ91,,Nord,,B,False,False,False,False
DEU,1XQ9A,DEU1XQ9A,,EFA,MTH2,C,False,False,False,False
DEU,1Y100,DEU1Y100,,Süd,,A,False,False,False,False
DEU,1Y10A,DEU1Y10A,,Süd,,B,False,False,False,False
DEU,1Y10B,DEU1Y10B,,M0,,C,False,False,False,False
DEU,1Y10C,DEU1Y10C,,Süd,,A,False,False,False,False
DEU,1Y10D,DEU1Y10D,,Süd,,B,False,False,False,False
DEU,1Y110,DEU1Y110,,Süd,,C,False,False,False,True
DEU,1Y11A,DEU1Y11A,,Süd,,A,False,False,False,True
DEU,1Y11B,DEU1Y11B,,Süd,,B,False,False,False,False
DEU,1Y120,DEU1Y120,,Süd,,C,False,False,False,True
DEU,1Y12A,DEU1Y12A,,Süd,,A,False,False,False,True
DEU,1Y12B,DEU1Y12B,,Süd,,B,False,False,False,False
DEU,1Y130,DEU1Y130,1Y139,Süd,MTH1,C,False,False,False,True
DEU,1Y139,DEU1Y139,,Süd,STH2,A,False,False,False,False
DEU,1Y13A,DEU1Y13A,1Y139,Süd,MTH1,B,False,False,False,False
DEU,1Y13B,DEU1Y13B,1Y139,Süd,MTH1,C,False,False,False,True
DEU,1Y13C,DEU1Y13C,1Y139,Süd,MTH1,A,False,False,False,True
DEU,1Y13D,DEU1Y13D,,Süd,MTH1,B,False,False,False,False
DEU,1Y1W0,DEU1Y1W0,,02,,C,False,False,False,False
DEU,1Y1X0,DEU1Y1X0,,02,,A,False,False,False,False
DEU,1Y1Y0,DEU1Y1Y0,,02,,B,False,False,False,False
DEU,1Y1Z0,DEU1Y1Z0,,02,,C,False,False,False,False
DEU,1Y220,DEU1Y220,,M0,,A,False,False,False,False
DEU,1Y221,DEU1Y221,,M0,,B,False,False,False,False
DEU,1Y310,DEU1Y310,,M0,,C,False,False,False,False
DEU,1Y320,DEU1Y320,,Süd,MTH1,A,False,False,False,False
DEU,1Y3E0,DEU1Y3E0,,M0,,B,False,False,False,False
DEU,1Y400,DEU1Y400,,M0,,C,False,False,False,False
DEU,1Y520,DEU1Y520,1W259,Süd,HTH1,A,True,False,False,True
DEU,1Y52A,DEU1Y52A,1W259,Süd,HTH1,B,True,False,False,True
DEU,1Y52B,DEU1Y52B,1W259,Süd,HTH1,C,True,False,False,True
DEU,1Y52C,DEU1Y52C,1W259,Süd,HTH1,A,True,False,False,True
DEU,1Y699,DEU1Y699,,Süd,MTH2,B,False,False,False,False
DEU,1Y6D0,DEU1Y6D0,,M0,,C,False,False,False,False
DEU,1Y6D1,DEU1Y6D1,,M0,,A,False,False,False,False
DEU,1Y6G0,DEU1Y6G0,,M0,,B,False,False,False,False
DEU,1Y6HA,DEU1Y6HA,,M0,,C,False,False,False,False
DEU,1Y6J0,DEU1Y6J0,,Süd,,A,False,False,False,True
DEU,1Y6K0,DEU1Y6K0,,Süd,,B,False,False,False,False
DEU,1Y6Z0,DEU1Y6Z0,,02,,C,False,False,False,False
DEU,1Y700,DEU1Y700,,Süd,MTH1,A,False,False,False,True
DEU,1Y720,DEU1Y720,,Süd,MTH1,B,False,False,False,True
DEU,1Y7G0,DEU1Y7G0,,Süd,,C,False,False,False,False
DEU,1Y7HA,DEU1Y7HA,,M0,,A,False,False,False,False
DEU,1Y7J0,DEU1Y7J0,,Süd,,B,False,False,False,False
DEU,1Y7JA,DEU1Y7JA,,M0,,C,False,False,False,False
DEU,1Y7K0,DEU1Y7K0,,Süd,,A,False,False,False,True
DEU,1Y7Y0,DEU1Y7Y0,,02,,B,False,False,False,False
DEU,1Y800,DEU1Y800,1W259,Süd,HTH1,C,True,False,False,True
DEU,1Y80A,DEU1Y80A,1W259,Süd,HTH1,A,True,False,False,True
DEU,1Y80B,DEU1Y80B,,M0,,B,False,False,False,False
DEU,1Y870,DEU1Y870,,Süd,,C,False,False,False,False
DEU,1Y871,DEU1Y871,,M0,,A,False,False,False,False
DEU,1Y8Z0,DEU1Y8Z0,,02,,B,False,False,False,False
DEU,1Y920,DEU1Y920,,M0,,C,False,False,False,False
DEU,1Y921,DEU1Y921,,M0,,A,False,False,False,False
DEU,1Y940,DEU1Y940,,M0,,B,False,False,False,False
DEU,1Y9A0,DEU1Y9A0,,Süd,,C,False,False,False,False
DEU,1Y9C0,DEU1Y9C0,,Süd,,A,False,False,False,True
DEU,1YBJ0,DEU1YBJ0,,Digital,,B,False,False,False,True
DEU,1YD90,DEU1YD90,,Nord,HTH1,C,False,False,False,True
DEU,1YD9A,DEU1YD9A,,Nord,HTH1,A,False,False,False,True
DEU,1YD9B,DEU1YD9B,,S0,,B,False,False,False,False
DEU,1YD9C,DEU1YD9C,,Nord,HTH1,C,False,False,False,True
DEU,1YDJ0,DEU1YDJ0,,S0,,A,False,False,False,False
DEU,1YDZ0,DEU1YDZ0,,02,,B,False,False,False,False
DEU,1YF90,DEU1YF90,,Nord,,C,False,False,False,True
DEU,1YF9A,DEU1YF9A,,Nord,,A,False,False,False,True
DEU,1YGJ0,DEU1YGJ0,,Nord,,B,False,False,False,True
DEU,1YJ90,DEU1YJ90,,Nord,HTH1,C,False,False,False,True
DEU,1YLJ0,DEU1YLJ0,,Digital,,A,False,False,False,False
DEU,1YNJ0,DEU1YNJ0,,Nord,,B,False,False,False,True
DEU,1YNZ0,DEU1YNZ0,,02,,C,False,False,False,False
DEU,1YQ90,DEU1YQ90,,Nord,,A,False,False,False,True
DEU,1YT90,DEU1YT90,,Nord,HTH1,B,False,False,False,True
DEU,1Z150,DEU1Z150,,M0,,C,False,False,False,False
DEU,1Z159,DEU1Z159,,Süd,MTH1,A,False,False,False,False
DEU,1Z15A,DEU1Z15A,,M0,,B,False,False,False,False
DEU,1Z160,DEU1Z160,,M0,,C,False,False,False,False
DEU,1Z16A,DEU1Z16A,,M0,,A,False,False,False,False
DEU,1Z16C,DEU1Z16C,,M0,,B,False,False,False,False
DEU,1Z16D,DEU1Z16D,,M0,,C,False,False,False,False
DEU,1Z179,DEU1Z179,1Z179,Süd,MTH1,A,True,True,True,True
DEU,1Z17A,DEU1Z17A,1Z179,Süd,MTH1,B,False,False,False,False
DEU,1Z17B,DEU1Z17B,1Z179,Süd,MTH1,C,True,False,False,False
DEU,1Z1B0,DEU1Z1B0,,Süd,,A,False,False,False,True
DEU,1Z1E0,DEU1Z1E0,,Süd,,B,False,False,False,True
DEU,1Z1F0,DEU1Z1F0,,Süd,,C,False,False,False,True
DEU,1Z1X0,DEU1Z1X0,,02,,A,False,False,False,False
DEU,1Z1Y0,DEU1Z1Y0,,02,,B,False,False,False,False
DEU,1Z2A0,DEU1Z2A0,,Süd,,C,False,False,False,False
DEU,1Z520,DEU1Z520,,Süd,MTH1,A,False,False,False,True
DEU,1Z52B,DEU1Z52B,,Süd,MTH1,B,False,False,False,True
DEU,1Z540,DEU1Z540,,Süd,MTH1,C,False,False,False,True
DEU,1Z54A,DEU1Z54A,,Süd,,A,False,False,False,True
DEU,1Z5A0,DEU1Z5A0,,Digital,,B,False,False,False,True
DEU,1Z5E0,DEU1Z5E0,,M0,,C,False,False,False,False
DEU,1Z5EA,DEU1Z5EA,,M0,,A,False,False,False,False
DEU,1Z5EB,DEU1Z5EB,,M0,,B,False,False,False,False
DEU,1Z5EC,DEU1Z5EC,,M0,,C,False,False,False,False
DEU,1Z5F0,DEU1Z5F0,,M0,,A,False,False,False,False
DEU,1Z5F1,DEU1Z5F1,,M0,,B,False,False,False,False
DEU,1Z5G0,DEU1Z5G0,,Süd,,C,False,False,False,True
DEU,1Z5H0,DEU1Z5H0,,Süd,,A,False,False,False,False
DEU,1Z5Y0,DEU1Z5Y0,,02,,B,False,False,False,False
DEU,1Z5Z0,DEU1Z5Z0,,02,,C,False,False,False,False
DEU,1Z600,DEU1Z600,,Süd,MTH1,A,False,False,False,True
DEU,1Z6B0,DEU1Z6B0,,Digital,,B,False,False,False,False
DEU,1Z6E0,DEU1Z6E0,,Süd,,C,False,False,False,True
DEU,1Z6Z0,DEU1Z6Z0,,02,,A,False,False,False,False
DEU,1Z730,DEU1Z730,,Süd,MTH1,B,False,False,False,True
DEU,1Z73A,DEU1Z73A,,Süd,MTH1,C,False,False,False,True
DEU,1Z750,DEU1Z750,,Süd,MTH1,A,False,False,False,True
DEU,1Z790,DEU1Z790,,Süd,MTH1,B,False,False,False,False
DEU,1Z7B0,DEU1Z7B0,,Süd,,C,False,False,False,False
DEU,1Z7BA,DEU1Z7BA,,M0,,A,False,False,False,False
DEU,1Z7E1,DEU1Z7E1,,M0,,B,False,False,False,False
DEU,1Z7Z0,DEU1Z7Z0,,02,,C,False,False,False,False
DEU,1Z800,DEU1Z800,,Süd,MTH1,A,False,False,False,True
DEU,1Z80A,DEU1Z80A,,Süd,,B,False,False,False,False
DEU,1Z820,DEU1Z820,,Süd,,C,False,False,False,False
DEU,1Z860,DEU1Z860,,Süd,,A,False,False,False,True
DEU,1Z880,DEU1Z880,1Z880,Süd,MTH1,B,True,True,True,True
DEU,1Z88A,DEU1Z88A,1Z880,Süd,MTH1,C,True,False,False,True
DEU,1Z88B,DEU1Z88B,1Z880,Süd,MTH1,A,True,False,False,True
DEU,1Z88D,DEU1Z88D,1Z880,Süd,MTH1,B,True,False,False,True
DEU,1Z88E,DEU1Z88E,1Z880,Süd,MTH1,C,True,False,False,True
DEU,1Z88F,DEU1Z88F,1Z880,Süd,MTH1,A,True,False,False,True
DEU,1Z88G,DEU1Z88G,1Z880,Süd,MTH1,B,True,False,False,True
DEU,1Z88H,DEU1Z88H,1Z880,Süd,MTH1,C,True,False,False,True
DEU,1Z88J,DEU1Z88J,,M0,,A,False,False,False,False
DEU,1Z88K,DEU1Z88K,1Z880,Süd,MTH1,B,True,False,False,True
DEU,1Z88L,DEU1Z88L,1Z880,Süd,MTH1,C,True,False,False,True
DEU,1Z88M,DEU1Z88M,1Z880,Süd,,A,True,False,False,True
DEU,1Z8B0,DEU1Z8B0,,Süd,,B,False,False,False,False
DEU,1Z8BA,DEU1Z8BA,,Süd,,C,False,False,False,False
DEU,1Z8G0,DEU1Z8G0,,Süd,,A,False,False,False,True
DEU,1Z8K0,DEU1Z8K0,,Süd,,B,False,False,False,False
DEU,1Z8Z0,DEU1Z8Z0,,02,,C,False,False,False,False
DEU,1Z9A0,DEU1Z9A0,,Süd,,A,False,False,False,True
DEU,1Z9AA,DEU1Z9AA,,M0,,B,False,False,False,False
DEU,2A120,DEU2A120,,Nord,,C,False,False,False,True
DEU,2A122,DEU2A122,,H0,,A,False,False,False,False
DEU,2A140,DEU2A140,,Süd,,B,False,False,False,False
DEU,2A170,DEU2A170,,Nord,,C,False,False,False,True
DEU,2A171,DEU2A171,,West,,A,False,False,False,False
DEU,2A172,DEU2A172,PG08,Süd,MTH1,B,True,False,False,True
DEU,2A180,DEU2A180,,Digital,,C,False,False,False,True
DEU,2A210,DEU2A210,,Nord,,A,False,False,False,False
DEU,2A222,DEU2A222,,M0,,B,False,False,False,False
DEU,2A230,DEU2A230,,K0,,C,False,False,False,False
DEU,2A240,DEU2A240,,M0,,A,False,False,False,False
DEU,2A250,DEU2A250,,Digital,,B,False,False,False,False
DEU,2A260,DEU2A260,,Digital,,C,False,False,False,False
DEU,2A270,DEU2A270,,Nord,,A,False,False,False,True
DEU,2A280,DEU2A280,,Digital,,B,False,False,False,False
DEU,2A290,DEU2A290,,Nord,,C,False,False,False,False
DEU,2A300,DEU2A300,,Nord,,A,False,False,False,True
DEU,2A302,DEU2A302,,Digital,,B,False,False,False,False
DEU,2A305,DEU2A305,,Nord/Ost,,C,False,False,False,False
DEU,2A310,DEU2A310,,Nord/Ost,,A,False,False,False,False
DEU,2A311,DEU2A311,,Digital,,B,False,False,False,False
DEU,2A330,DEU2A330,,Nord/Ost,,C,False,False,False,False
DEU,2A332,DEU2A332,,Nord/Ost,,A,False,False,False,False
DEU,2A340,DEU2A340,,Digital,,B,False,False,False,False
DEU,2A350,DEU2A350,,Digital,,C,False,False,False,False
DEU,2A360,DEU2A360,,Digital,,A,False,False,False,True
DEU,2A370,DEU2A370,,Süd,,B,False,False,False,False
DEU,2A371,DEU2A371,,Digital,,C,False,False,False,False
DEU,2A374,DEU2A374,,H0,,A,False,False,False,False
DEU,2A375,DEU2A375,,Nord/Ost,,B,False,False,False,False
DEU,2A376,DEU2A376,,Nord,,C,False,False,False,False
DEU,2A377,DEU2A377,,Digital,,A,False,False,False,False
DEU,2A380,DEU2A380,,Digital,,B,False,False,False,False
DEU,2A390,DEU2A390,,Süd,,C,False,False,False,True
DEU,2A400,DEU2A400,,K0,,A,False,False,False,False
DEU,2A420,DEU2A420,,S0,,B,False,False,False,False
DEU,2A430,DEU2A430,,S0,,C,False,False,False,False
DEU,2A440,DEU2A440,,S0,,A,False,False,False,False
DEU,2A444,DEU2A444,,Süd,,B,False,False,False,False
DEU,2A450,DEU2A450,,Nord/Ost,,C,False,False,False,False
DEU,2A460,DEU2A460,,Digital,,A,False,False,False,False
DEU,2A470,DEU2A470,,Nord/Ost,,B,False,False,False,False
DEU,2A480,DEU2A480,,Digital,,C,False,False,False,False
DEU,2A490,DEU2A490,,M0,,A,False,False,False,False
DEU,2A510,DEU2A510,,Süd,,B,False,False,False,False
DEU,2A520,DEU2A520,,EFA,,C,False,False,False,False
DEU,2A521,DEU2A521,,Nord,,A,False,False,False,False
DEU,2A522,DEU2A522,,Nord/Ost,,B,False,False,False,False
DEU,2A526,DEU2A526,,Digital,,C,False,False,False,False
DEU,2A530,DEU2A530,,K0,,A,False,False,False,False
DEU,2A532,DEU2A532,,Nord,,B,False,False,False,True
DEU,2A550,DEU2A550,,West,,C,False,False,False,False
DEU,2A556,DEU2A556,,Digital,,A,False,False,False,False
DEU,2A560,DEU2A560,,Nord,,B,False,False,False,False
DEU,2A580,DEU2A580,,S0,,C,False,False,False,False
DEU,2A592,DEU2A592,,Nord/Ost,,A,False,False,False,False
DEU,2A593,DEU2A593,,Digital,,B,False,False,False,False
DEU,2A600,DEU2A600,,Digital,,C,False,False,False,False
DEU,2A610,DEU2A610,,M0,,A,False,False,False,False
DEU,2A620,DEU2A620,,M0,,B,False,False,False,False
DEU,2A630,DEU2A630,,K0,,C,False,False,False,False
DEU,2A640,DEU2A640,,K0,,A,False,False,False,False
DEU,2A650,DEU2A650,,Digital,,B,False,False,False,False
DEU,2A660,DEU2A660,,Digital,,C,False,False,False,False
DEU,2A670,DEU2A670,,Nord,,A,False,False,False,True
DEU,2A672,DEU2A672,,Nord,,B,False,False,False,False
DEU,2A680,DEU2A680,,M0,,C,False,False,False,False
DEU,2A690,DEU2A690,,Süd,,A,False,False,False,False
DEU,2A700,DEU2A700,,Digital,,B,False,False,False,True
DEU,2A710,DEU2A710,,H0,,C,False,False,False,False
DEU,2A711,DEU2A711,,H0,,A,False,False,False,False
DEU,2A721,DEU2A721,,H0,,B,False,False,False,False
DEU,2A730,DEU2A730,,Digital,,C,False,False,False,True
DEU,2A740,DEU2A740,,S0,,A,False,False,False,False
DEU,2A750,DEU2A750,,H0,,B,False,False,False,False
DEU,2A760,DEU2A760,,Digital,,C,False,False,False,False
DEU,2A761,DEU2A761,,Digital,,A,False,False,False,False
DEU,2A762,DEU2A762,,Digital,,B,False,False,False,False
DEU,2A780,DEU2A780,,Digital,,C,False,False,False,False
DEU,2A790,DEU2A790,,Nord,,A,False,False,False,True
DEU,2A800,DEU2A800,,M0,,B,False,False,False,False
DEU,2A810,DEU2A810,,Digital,,C,False,False,False,False
DEU,2A820,DEU2A820,,Nord,,A,False,False,False,False
DEU,2A830,DEU2A830,,H0,,B,False,False,False,False
DEU,2A832,DEU2A832,,Nord/Ost,,C,False,False,False,False
DEU,2A840,DEU2A840,,M0,,A,False,False,False,False
DEU,2A850,DEU2A850,1D829,Nord,MTH1,B,True,False,False,True
DEU,2A860,DEU2A860,,Süd,,C,False,False,False,True
DEU,2A872,DEU2A872,,H0,,A,False,False,False,False
DEU,2A890,DEU2A890,,H0,,B,False,False,False,False
DEU,2A893,DEU2A893,,Digital,,C,False,False,False,False
DEU,2A894,DEU2A894,,Nord,,A,False,False,False,False
DEU,2A910,DEU2A910,1B580,Nord/Ost,,B,False,False,False,False
DEU,2A920,DEU2A920,,Nord,,C,False,False,False,False
DEU,2A940,DEU2A940,,Süd,,A,False,False,False,False
DEU,2A950,DEU2A950,,Digital,,B,False,False,False,True
DEU,2A960,DEU2A960,,Digital,,C,False,False,False,False
DEU,2A970,DEU2A970,,Digital,,A,False,False,False,False
DEU,2A990,DEU2A990,,Nord,,B,False,False,False,False
DEU,2A991,DEU2A991,,Nord/Ost,,C,False,False,False,False
DEU,2A992,DEU2A992,,Nord/Ost,,A,False,False,False,False
DEU,2A9Z0,DEU2A9Z0,,02,,B,False,False,False,False
DEU,2AC92,DEU2AC92,,Digital,,C,False,False,False,False
DEU,2AH12,DEU2AH12,,Nord,,A,False,False,False,True
DEU,2AM91,DEU2AM91,,Digital,,B,False,False,False,False
DEU,2AP30,DEU2AP30,,Süd,,C,False,False,False,False
DEU,2AQ91,DEU2AQ91,,Digital,,A,False,False,False,False
DEU,2B107,DEU2B107,,Nord,,B,False,False,False,True
DEU,2B108,DEU2B108,,Nord/Ost,,C,False,False,False,False
DEU,2B115,DEU2B115,,Digital,,A,False,False,False,False
DEU,2B118,DEU2B118,,Nord,,B,False,False,False,False
DEU,2B119,DEU2B119,,Digital,,C,False,False,False,False
DEU,2B120,DEU2B120,,West,,A,False,False,False,False
DEU,2B121,DEU2B121,,Nord/Ost,,B,False,False,False,False
DEU,2B125,DEU2B125,,Süd,,C,False,False,False,False
DEU,2B126,DEU2B126,,West,,A,False,False,False,False
DEU,2B130,DEU2B130,,S0,,B,False,False,False,False
DEU,2B132,DEU2B132,PG13,Nord,HTH2,C,True,True,True,True
DEU,2B134,DEU2B134,PG13,Nord,HTH2,A,True,True,True,True
DEU,2B135,DEU2B135,,Nord,,B,False,False,False,True
DEU,2B139,DEU2B139,PG13,Nord,HTH2,C,True,True,True,True
DEU,2B140,DEU2B140,,Nord/Ost,,A,False,False,False,False
DEU,2B143,DEU2B143,,Nord,,B,False,False,False,False
DEU,2B150,DEU2B150,,Nord,,C,False,False,False,False
DEU,2B160,DEU2B160,,Digital,,A,False,False,False,False
DEU,2B173,DEU2B173,,Nord,,B,False,False,False,False
DEU,2B180,DEU2B180,,EFA,,C,False,False,False,False
DEU,2B190,DEU2B190,1ER90,Nord,HTH1,A,True,True,True,False
DEU,2B191,DEU2B191,,Nord/Ost,,B,False,False,False,False
DEU,2B195,DEU2B195,,Nord,,C,False,False,False,False
DEU,2B1Z0,DEU2B1Z0,,02,,A,False,False,False,False
DEU,2B203,DEU2B203,,Digital,,B,False,False,False,False
DEU,2B206,DEU2B206,,Digital,,C,False,False,False,False
DEU,2B209,DEU2B209,,Nord/Ost,,A,False,False,False,False
DEU,2B210,DEU2B210,,Nord,,B,False,False,False,True
DEU,2B220,DEU2B220,,S0,,C,False,False,False,False
DEU,2B230,DEU2B230,,Nord,,A,False,False,False,False
DEU,2B240,DEU2B240,,K0,,B,False,False,False,False
DEU,2B260,DEU2B260,,K0,,C,False,False,False,False
DEU,2B270,DEU2B270,,S0,,A,False,False,False,False
DEU,2B290,DEU2B290,1T520,Süd,MTH1,B,False,False,False,True
DEU,2B2Z0,DEU2B2Z0,,02,,C,False,False,False,False
DEU,2B300,DEU2B300,,Nord,,A,False,False,False,True
DEU,2B320,DEU2B320,,Süd,,B,False,False,False,True
DEU,2B321,DEU2B321,,Digital,,C,False,False,False,False
DEU,2B330,DEU2B330,,K0,,A,False,False,False,False
DEU,2B340,DEU2B340,,Süd,,B,False,False,False,True
DEU,2B350,DEU2B350,,Süd,,C,False,False,False,True
DEU,2B360,DEU2B360,,Nord,,A,False,False,False,False
DEU,2B503,DEU2B503,,D01,,B,False,False,False,True
DEU,2B505,DEU2B505,,Digital,,C,False,False,False,False
DEU,2B532,DEU2B532,PG13,Nord,HTH2,A,True,True,True,True
DEU,2B540,DEU2B540,,Nord,,B,False,False,False,False
DEU,2B570,DEU2B570,,S0,,C,False,False,False,False
DEU,2B584,DEU2B584,,Nord,,A,False,False,False,True
DEU,2B585,DEU2B585,,Digital,,B,False,False,False,False
DEU,2B591,DEU2B591,,Nord,,C,False,False,False,False
DEU,2B595,DEU2B595,,Digital,,A,False,False,False,False
DEU,2B597,DEU2B597,,H0,,B,False,False,False,False
DEU,2B851,DEU2B851,,H0,,C,False,False,False,False
DEU,2B852,DEU2B852,,H0,,A,False,False,False,False
DEU,2B862,DEU2B862,,Digital,,B,False,False,False,False
DEU,2B980,DEU2B980,,Süd,,C,False,False,False,False
DEU,2BA40,DEU2BA40,,K0,,A,False,False,False,False
DEU,2BC91,DEU2BC91,,Nord/Ost,,B,False,False,False,False
DEU,2BF91,DEU2BF91,,Nord,,C,False,False,False,False
DEU,2BM91,DEU2BM91,,Digital,,A,False,False,False,False
DEU,2BM93,DEU2BM93,,H0,,B,False,False,False,False
DEU,2BQ92,DEU2BQ92,,Nord/Ost,,C,False,False,False,False
DEU,2BR20,DEU2BR20,,Nord,,A,False,False,False,False
